OWNER,PACKAGE_NAME,SUBPROGRAM_NAME,START_LINE,END_LINE,SOURCE_LINE_COUNT,SELECT_COUNT,JOIN_COUNT,GROUP_BY_COUNT,ORDER_BY_COUNT,DISTINCT_COUNT,UNION_COUNT,INSERT_COUNT,UPDATE_COUNT,DELETE_COUNT,MERGE_COUNT,IF_COUNT,ELSIF_COUNT,CASE_COUNT,LOOP_COUNT,WHILE_COUNT,FOR_COUNT,EXCEPTION_COUNT,CURSOR_COUNT,EXECUTE_IMMEDIATE_COUNT,DBMS_SQL_COUNT,COMMIT_COUNT,ROLLBACK_COUNT,DML_COUNT,DYNAMIC_SQL_FLAG,READ_HEAVY_FLAG
CORP,PKG_001,SP_001_001,3,41,39,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0
CORP,PKG_001,SP_001_002,42,74,33,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_001,SP_001_003,75,154,80,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,1,0,0
CORP,PKG_001,SP_001_004,155,172,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_001,SP_001_005,173,184,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORP,PKG_002,SP_002_001,3,34,32,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_003,SP_003_001,3,41,39,3,0,0,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_003,SP_003_002,42,146,105,6,4,0,0,1,2,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_001,3,44,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_002,45,79,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_003,80,112,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_004,113,145,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_005,146,179,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_006,180,213,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_007,214,276,63,2,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0
CORP,PKG_004,SP_004_008,277,298,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_009,299,686,388,24,0,0,0,0,0,0,0,0,0,28,1,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_010,687,"1,076",390,17,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_011,"1,077","1,154",78,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_012,"1,155","1,197",43,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_013,"1,198","1,239",42,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_014,"1,240","1,262",23,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_004,SP_004_015,"1,263","1,354",92,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_016,"1,355","1,442",88,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_017,"1,443","1,449",7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_004,SP_004_018,"1,450","1,604",155,2,1,0,0,1,0,0,0,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_019,"1,605","1,752",148,5,1,0,0,3,0,2,4,0,0,2,1,0,2,0,1,0,0,0,0,0,0,6,0,0
CORP,PKG_004,SP_004_020,"1,753","1,801",49,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_004,SP_004_021,"1,802","1,819",18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_004,SP_004_022,"1,820","1,866",47,3,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CORP,PKG_005,SP_005_001,15,172,158,9,0,4,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_002,173,246,74,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_003,247,335,89,3,0,0,2,0,0,5,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,5,0,0
CORP,PKG_005,SP_005_004,336,437,102,8,9,2,3,0,0,0,0,0,0,2,1,3,0,0,3,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_005,438,459,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_006,460,484,25,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_007,485,924,440,19,2,1,0,2,2,1,2,0,0,30,6,2,4,0,2,0,0,0,0,0,0,3,0,0
CORP,PKG_005,SP_005_008,925,"1,009",85,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CORP,PKG_005,SP_005_009,"1,010","1,031",22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_010,"1,032","1,155",124,11,4,2,1,2,0,1,0,0,0,6,0,0,2,0,2,0,0,1,0,0,0,1,1,0
CORP,PKG_005,SP_005_011,"1,156","1,195",40,3,0,0,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_012,"1,196","1,376",181,8,2,1,0,1,1,0,8,0,0,10,4,1,4,0,1,0,1,0,0,0,0,8,0,0
CORP,PKG_005,SP_005_013,"1,377","1,387",11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_014,"1,388","1,414",27,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_015,"1,415","1,494",80,3,0,0,0,0,0,1,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,3,0,0
CORP,PKG_005,SP_005_016,"1,495","1,516",22,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_017,"1,517","1,540",24,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_018,"1,541","1,571",31,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_019,"1,572","1,583",12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_020,"1,584","1,628",45,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_021,"1,629","1,642",14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_022,"1,643","1,652",10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_005,SP_005_023,"1,653","1,667",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_024,"1,668","1,687",20,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_025,"1,688","1,757",70,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_026,"1,758","2,171",414,18,2,1,0,2,1,1,1,0,0,28,5,2,4,0,2,0,0,0,0,0,0,2,0,0
CORP,PKG_005,SP_005_027,"2,172","2,250",79,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CORP,PKG_005,SP_005_028,"2,251","2,279",29,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_029,"2,280","2,381",102,6,0,0,0,1,0,0,3,0,0,2,1,1,2,0,1,0,0,0,0,0,0,3,0,0
CORP,PKG_005,SP_005_030,"2,382","2,452",71,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_031,"2,453","2,460",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_032,"2,461","2,480",20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_033,"2,481","2,495",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_005,SP_005_034,"2,496","2,525",30,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_006,SP_006_001,14,34,21,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_006,SP_006_002,35,56,22,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_006,SP_006_003,57,85,29,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_006,SP_006_004,86,97,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_006,SP_006_005,98,114,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_006,SP_006_006,115,146,32,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CORP,PKG_006,SP_006_007,147,159,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_007,SP_007_001,3,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_007,SP_007_002,12,40,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
CORP,PKG_007,SP_007_003,41,255,215,5,21,2,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1
CORP,PKG_007,SP_007_004,256,283,28,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_008,SP_008_001,3,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORP,PKG_008,SP_008_002,30,120,91,2,0,0,0,2,0,0,0,0,0,10,0,0,4,0,2,0,0,0,0,0,0,0,0,1
CORP,PKG_008,SP_008_003,121,127,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORP,PKG_008,SP_008_004,128,272,145,6,0,0,0,2,0,2,1,1,0,10,1,0,10,0,5,0,0,0,0,0,0,4,0,0
CORP,PKG_008,SP_008_005,273,293,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_008,SP_008_006,294,305,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_008,SP_008_007,306,313,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_008,SP_008_008,314,321,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_008,SP_008_009,322,340,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_008,SP_008_010,341,356,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_001,3,345,343,15,16,4,9,5,0,0,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_002,346,419,74,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_003,420,816,397,15,24,5,6,3,0,0,0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_004,817,"1,232",416,14,24,5,8,3,0,0,0,0,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_005,"1,233","1,254",22,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_006,"1,255","1,273",19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_007,"1,274","1,281",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_008,"1,282","1,291",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_009,"1,292","1,330",39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_010,"1,331","1,474",144,5,4,2,4,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_011,"1,475","1,481",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_012,"1,482","1,491",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_013,"1,492","1,511",20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_014,"1,512","1,519",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_015,"1,520","1,551",32,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_016,"1,552","1,575",24,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_017,"1,576","1,707",132,4,0,0,0,0,0,1,2,0,0,8,2,0,0,0,0,0,0,0,0,0,0,3,0,0
CORP,PKG_009,SP_009_018,"1,708","1,776",69,1,0,0,0,0,0,1,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0,3,0,0
CORP,PKG_009,SP_009_019,"1,777","1,828",52,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_009,SP_009_020,"1,829","1,842",14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_009,SP_009_021,"1,843","1,884",42,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
CORP,PKG_009,SP_009_022,"1,885","1,973",89,7,1,0,0,0,0,1,4,1,0,6,3,0,0,0,0,0,0,0,0,0,0,6,0,0
CORP,PKG_009,SP_009_023,"1,974","2,024",51,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_009,SP_009_024,"2,025","2,080",56,1,0,0,0,0,0,1,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0
CORP,PKG_009,SP_009_025,"2,081","2,091",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_026,"2,092","2,105",14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_027,"2,106","2,121",16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_028,"2,122","2,191",70,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_029,"2,192","2,220",29,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_030,"2,221","2,239",19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_031,"2,240","2,247",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_032,"2,248","2,260",13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_033,"2,261","2,469",209,8,1,0,0,2,0,0,0,0,0,6,4,0,2,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_034,"2,470","2,528",59,5,1,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_035,"2,529","2,548",20,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_036,"2,549","2,629",81,0,0,0,0,0,0,1,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0
CORP,PKG_009,SP_009_037,"2,630","2,689",60,1,0,0,0,0,0,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0
CORP,PKG_009,SP_009_038,"2,690","2,700",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_039,"2,701","2,771",71,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_040,"2,772","2,867",96,1,3,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_041,"2,868","2,928",61,4,3,2,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_042,"2,929","2,976",48,3,1,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_043,"2,977","3,084",108,3,9,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_044,"3,085","3,101",17,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CORP,PKG_009,SP_009_045,"3,102","3,175",74,3,1,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_046,"3,176","3,191",16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_009,SP_009_047,"3,192","3,200",9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_009,SP_009_048,"3,201","3,211",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_049,"3,212","3,222",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_050,"3,223","3,233",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_051,"3,234","3,248",15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_052,"3,249","3,282",34,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_053,"3,283","3,297",15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_054,"3,298","3,308",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_055,"3,309","3,357",49,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0
CORP,PKG_009,SP_009_056,"3,358","3,391",34,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_057,"3,392","3,432",41,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_058,"3,433","3,456",24,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_059,"3,457","3,473",17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_060,"3,474","3,490",17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_061,"3,491","3,510",20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_062,"3,511","3,541",31,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_063,"3,542","3,565",24,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_064,"3,566","3,621",56,1,0,0,0,0,0,1,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0
CORP,PKG_009,SP_009_065,"3,622","3,637",16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_009,SP_009_066,"3,638","3,660",23,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_067,"3,661","3,672",12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_009,SP_009_068,"3,673","3,701",29,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0
CORP,PKG_009,SP_009_069,"3,702","3,713",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_070,"3,714","3,846",133,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_071,"3,847","3,897",51,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_009,SP_009_072,"3,898","3,999",102,1,3,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1
