OWNER,PACKAGE_NAME,SUBPROGRAM_NAME,START_LINE,END_LINE,SOURCE_LINE_COUNT,SELECT_COUNT,JOIN_COUNT,GROUP_BY_COUNT,ORDER_BY_COUNT,DISTINCT_COUNT,UNION_COUNT,INSERT_COUNT,UPDATE_COUNT,DELETE_COUNT,MERGE_COUNT,IF_COUNT,ELSIF_COUNT,CASE_COUNT,LOOP_COUNT,WHILE_COUNT,FOR_COUNT,EXCEPTION_COUNT,CURSOR_COUNT,EXECUTE_IMMEDIATE_COUNT,DBMS_SQL_COUNT,COMMIT_COUNT,ROLLBACK_COUNT,DML_COUNT,DYNAMIC_SQL_FLAG,READ_HEAVY_FLAG
CORP,PKG_019,SP_019_001,13,73,61,2,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_019,SP_019_002,74,103,30,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_003,104,134,31,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_004,135,192,58,2,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,2,0,0
CORP,PKG_019,SP_019_005,193,222,30,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_006,223,266,44,1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_007,267,312,46,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_008,313,342,30,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_009,343,375,33,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_010,376,455,80,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_011,456,492,37,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_012,493,521,29,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_013,522,558,37,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_014,559,601,43,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_015,602,632,31,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_016,633,664,32,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_017,665,703,39,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_018,704,728,25,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_019,729,759,31,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_020,760,792,33,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_019,SP_019_021,793,917,125,5,0,2,0,0,0,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0
CORP,PKG_020,SP_020_001,14,32,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_020,SP_020_002,33,64,32,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_020,SP_020_003,65,146,82,8,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
CORP,PKG_020,SP_020_004,147,183,37,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_020,SP_020_005,184,197,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORP,PKG_020,SP_020_006,198,239,42,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_020,SP_020_007,240,271,32,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_020,SP_020_008,272,345,74,8,6,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_020,SP_020_009,346,356,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_020,SP_020_010,357,426,70,8,7,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_020,SP_020_011,427,574,148,13,12,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_020,SP_020_012,575,608,34,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_020,SP_020_013,609,616,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_020,SP_020_014,617,675,59,4,8,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_020,SP_020_015,676,686,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_021,SP_021_001,3,17,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CORP,PKG_021,SP_021_002,18,28,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_021,SP_021_003,29,85,57,1,0,0,0,0,0,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0
CORP,PKG_021,SP_021_004,86,137,52,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_021,SP_021_005,138,221,84,1,0,0,0,0,0,1,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,3,0,0
CORP,PKG_021,SP_021_006,222,232,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_021,SP_021_007,233,241,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_021,SP_021_008,242,294,53,1,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CORP,PKG_021,SP_021_009,295,306,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_021,SP_021_010,307,318,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_021,SP_021_011,319,399,81,0,0,0,0,0,0,2,3,0,0,8,0,0,0,0,0,0,0,0,0,1,0,5,0,0
CORP,PKG_021,SP_021_012,400,411,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_021,SP_021_013,412,428,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_021,SP_021_014,429,439,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_021,SP_021_015,440,452,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORP,PKG_021,SP_021_016,453,480,28,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
CORP,PKG_022,SP_022_001,3,34,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
CORP,PKG_022,SP_022_002,35,62,28,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CORP,PKG_022,SP_022_003,63,71,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_022,SP_022_004,72,113,42,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_022,SP_022_005,114,142,29,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_022,SP_022_006,143,153,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_022,SP_022_007,154,165,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_023,SP_023_001,3,132,130,1,9,1,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_002,133,185,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_003,186,276,91,6,4,5,3,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_004,277,429,153,7,13,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_005,430,584,155,7,15,2,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_006,585,620,36,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_007,621,667,47,3,6,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_008,668,816,149,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_009,817,864,48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_010,865,"1,010",146,7,10,5,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_011,"1,011","1,129",119,6,13,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_012,"1,130","1,226",97,5,13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_013,"1,227","1,325",99,3,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_014,"1,326","1,419",94,4,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_015,"1,420","1,476",57,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_016,"1,477","1,493",17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_017,"1,494","1,504",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_018,"1,505","1,536",32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_019,"1,537","1,608",72,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_020,"1,609","1,649",41,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_021,"1,650","1,712",63,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_022,"1,713","1,755",43,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_023,"1,756","1,806",51,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_024,"1,807","1,846",40,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_025,"1,847","1,911",65,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_026,"1,912","2,000",89,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_027,"2,001","2,098",98,4,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_028,"2,099","2,196",98,4,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_029,"2,197","2,269",73,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_030,"2,270","2,348",79,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_031,"2,349","2,364",16,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_032,"2,365","2,421",57,3,6,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_033,"2,422","2,429",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_034,"2,430","2,465",36,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_035,"2,466","2,502",37,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_036,"2,503","2,530",28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_037,"2,531","2,578",48,3,2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_038,"2,579","2,589",11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_039,"2,590","2,669",80,2,9,1,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_040,"2,670","2,690",21,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_041,"2,691","2,764",74,6,3,2,1,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_042,"2,765","2,777",13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_043,"2,778","2,797",20,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_023,SP_023_044,"2,798","2,848",51,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_023,SP_023_045,"2,849","2,890",42,2,2,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_024,SP_024_001,13,34,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_001,3,154,152,12,8,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_002,155,186,32,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_003,187,220,34,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_004,221,388,168,10,16,0,1,1,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_005,389,407,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_006,408,437,30,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_007,438,453,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_008,454,470,17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_009,471,519,49,2,2,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,1
CORP,PKG_025,SP_025_010,520,821,302,26,6,0,2,0,0,0,0,0,0,16,3,0,0,0,0,5,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_011,822,864,43,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_012,865,920,56,8,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_013,921,955,35,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_014,956,"1,034",79,10,1,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_015,"1,035","1,083",49,2,2,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,1
CORP,PKG_025,SP_025_016,"1,084","1,105",22,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_017,"1,106","1,120",15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_018,"1,121","1,136",16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_019,"1,137","1,154",18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_020,"1,155","1,255",101,11,1,0,1,0,0,0,0,0,0,10,1,0,0,0,3,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_021,"1,256","1,294",39,5,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_022,"1,295","1,518",224,18,18,1,2,1,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_023,"1,519","1,543",25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_025,SP_025_024,"1,544","1,606",63,6,1,0,1,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_025,"1,607","1,622",16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_025,SP_025_026,"1,623","1,721",99,13,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_027,"1,722","1,756",35,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_025,SP_025_028,"1,757","1,775",19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_025,SP_025_029,"1,776","1,791",16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_030,"1,792","1,829",38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_025,SP_025_031,"1,830","1,849",20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_025,SP_025_032,"1,850","1,980",131,6,6,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CORP,PKG_025,SP_025_033,"1,981","2,034",54,1,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CORP,PKG_025,SP_025_034,"2,035","2,089",55,1,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CORP,PKG_025,SP_025_035,"2,090","2,119",30,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_036,"2,120","2,143",24,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_037,"2,144","2,165",22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_025,SP_025_038,"2,166","2,181",16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_039,"2,182","2,204",23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_040,"2,205","2,242",38,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_041,"2,243","2,280",38,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_042,"2,281","2,302",22,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_043,"2,303","2,327",25,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_044,"2,328","2,352",25,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_045,"2,353","2,404",52,1,8,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_025,SP_025_046,"2,405","2,445",41,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CORP,PKG_026,SP_026_001,8,16,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_026,SP_026_002,17,28,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_026,SP_026_003,29,40,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_026,SP_026_004,41,55,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_026,SP_026_005,56,64,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CORP,PKG_027,SP_027_001,13,175,163,5,0,0,0,0,0,1,2,0,0,12,5,0,0,0,0,0,0,0,0,0,0,3,0,0
CORP,PKG_027,SP_027_002,176,184,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_027,SP_027_003,185,199,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_028,SP_028_001,3,22,20,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1
CORP,PKG_028,SP_028_002,23,33,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
CORP,PKG_028,SP_028_003,34,55,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_028,SP_028_004,56,144,89,4,0,1,1,0,0,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,5,0,0
CORP,PKG_028,SP_028_005,145,191,47,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
CORP,PKG_028,SP_028_006,192,216,25,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORP,PKG_028,SP_028_007,217,279,63,0,0,0,0,0,0,1,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0
CORP,PKG_028,SP_028_008,280,296,17,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
